series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,6.918432
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,6.793338
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,6.801835
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,6.748463
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,6.734337
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,6.593182
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,6.677345
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,6.351258
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,5.681842
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,5.740379
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,5.654079
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,5.586202
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,5.053532
9840,"Economic Freedom of the World: Regulation, business regulations, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,4.963681
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,7.762321
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,7.53108
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,7.376671
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,7.373725
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,7.533827
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,7.583974
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,7.623026
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,7.459392
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,7.246453
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,6.725644
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,7.153688
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,7.152885
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,7.113698
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,6.884424
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,6.986172
9823,"Economic Freedom of the World: Regulation, index score (0-10, higher is better)","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,4.75701
52915,"Economic Freedom of the World: Size of government, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,27.0
52913,"Economic Freedom of the World: Legal system and property rights, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,47.0
52916,"Economic Freedom of the World: Sound money, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,23.0
52911,"Economic Freedom of the World: Freedom to trade internationally, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,21.0
52914,"Economic Freedom of the World: Regulation, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,44.0
52910,"Economic Freedom of the World: Regulation, credit market regulations, rank","Fraser Institute, Economic Freedom of the World",51,Armenia,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2018,29.0
